date,gold_price,gold_ret,sp500_price,usd_price,rates_price,sp500_ret,usd_ret,rate_ret,sp500_mom_20,usd_mom_20,rate_mom_20,sp500_vol_20,usd_vol_20,gold_vs_sp500,gold_vs_usd,target
2018-07-02,117.45999908447266,-0.010029518972628937,2726.7099609375,94.87000274658203,2.865999937057495,0.003067957412152822,0.0025362517185891775,0.005966991955862477,-0.0073393190758658244,0.009040694893263534,-0.024174361016703783,0.005088549343793227,0.004079961015001532,-0.013097476384781759,-0.012565770691218114,-0.019751402289351017
2018-07-03,118.6500015258789,0.01013112932642235,2713.219970703125,94.58999633789062,2.8380000591278076,-0.00494735062681062,-0.002951474655686126,-0.009769671508937594,-0.012943858226490024,0.007455500615535904,-0.0277491790731047,0.005182653962161934,0.004131961335302606,0.01507847995323297,0.013082603982108476,-0.03480830029245052
2018-07-05,119.0500030517578,0.003371272825408722,2736.610107421875,94.47000122070312,2.8399999141693115,0.008620803683929923,-0.0012685814761939085,0.0007046705425786115,-0.012891586190571513,0.008648275965436936,-0.045378149509530896,0.005187658613895888,0.004097697119750258,-0.005249530858521201,0.004639854301602631,-0.0346913462993943
2018-07-06,118.86000061035156,-0.0015959885471286128,2759.820068359375,94.04000091552734,2.8310000896453857,0.008481281595267509,-0.0045517127090027865,-0.0031689523929292474,-0.003808173053366448,0.006852241747245635,-0.034776677477468154,0.0055734818605919535,0.004189228750803851,-0.010077270142396122,0.0029557241618741736,-0.038112054148032426
2018-07-09,119.1500015258789,0.0024398528860691826,2784.169921875,94.08000183105469,2.859999895095825,0.008822985887663393,0.00042536064587328504,0.010243661085179268,0.0018495275416026136,0.005665406328246192,-0.02621727619805736,0.005887838661896222,0.004178901316491777,-0.00638313300159421,0.0020144922401958976,-0.03827112991683734
2018-07-10,118.93000030517578,-0.001846422307055895,2793.840087890625,94.11000061035156,2.872999906539917,0.003473267180873929,0.00031886456965368737,0.004545458713611783,0.004255962577507155,0.0056635901787405185,-0.028407206675204133,0.005932847591605565,0.004178900656137368,-0.005319689487929824,-0.0021652868767095823,-0.033801367466165355
2018-07-11,117.63999938964844,-0.010846724226159843,2774.02001953125,94.72000122070312,2.8420000076293945,-0.007094202866256172,0.006481783087826987,-0.010790080027484938,-0.00460379197854599,0.009808082505473603,-0.03889077066930635,0.0061396373597619215,0.0043831779569133604,-0.003752521359903671,-0.01732850731398683,-0.02465149218739371
2018-07-12,118.12999725341795,0.004165231777556677,2798.2900390625,94.80999755859375,2.8529999256134033,0.008749042674663476,0.0009501302442018744,0.0038704848537929326,0.008163968975229086,0.011738325524147442,-0.04165269484672296,0.0063817986711833695,0.004370555287792693,-0.004583810897106799,0.0032151015333548028,-0.0291204172690539
2018-07-13,117.61000061035156,-0.004401901762097538,2801.31005859375,94.75,2.8310000896453857,0.0010792374947172778,-0.0006328189024229491,-0.007711123919250551,0.006763750606624708,-0.00021100183364697322,-0.03903598291414501,0.0063658845654344905,0.003571897030699807,-0.005481139256814815,-0.0037690828596745884,-0.03953746706697692
2018-07-16,117.5500030517578,-0.0005101399394813466,2798.429931640625,94.51000213623047,2.8580000400543213,-0.001028135726814483,-0.002532958984375,0.009537248164593892,0.006752631661693487,-0.002953885184012184,-0.0225718140155714,0.006366010328981904,0.0036156146226619806,0.0005179957873331364,0.0020228190448936534,-0.03811146950766997
2018-07-17,116.27999877929688,-0.010803949293831439,2809.550048828125,94.97000122070312,2.864000082015991,0.00397369863071062,0.004867200021957396,0.00209938484170058,0.012906732340018046,0.002321912619557942,-0.021189348507814287,0.0063869280121799385,0.0037835681337036273,-0.014777647924542059,-0.015671149315788835,-0.04377361877644681
2018-07-18,116.30999755859376,0.00025798744076199753,2815.6201171875,95.08000183105469,2.875,0.0021605126279586884,0.001158266915211703,0.0038407533760493884,0.019195764702596874,-0.00010510576528388604,-0.006221876310611996,0.006297281092196366,0.003704613665753027,-0.0019025251871966908,-0.0009002794744497056,-0.04479407784225953
2018-07-19,115.80999755859376,-0.004298856594405098,2804.489990234375,95.16999816894531,2.8469998836517334,-0.003952993120479142,0.0009465327740583174,-0.009739170903744876,0.013431739356783767,0.0011571703469039907,-0.027663965295113835,0.0063888875156462395,0.0037096791078038457,-0.00034586347392595584,-0.005245389368463416,-0.03177618843583796
2018-07-20,116.55999755859376,0.006476124823511453,2801.830078125,94.45999908447266,2.8949999809265137,-0.0009484477101494582,-0.007460324662529327,0.016859887332770995,0.01893622286106833,-0.004321741859801387,-0.0006904015908617556,0.006187017242797155,0.0040545358415460956,0.007424572533660911,0.01393644948604078,-0.03320174329312342
2018-07-23,116.0,-0.004804371742649138,2806.97998046875,94.66999816894531,2.9649999141693115,0.0018380494891383492,0.0022231535730257157,0.02417959713436524,0.01891193078191855,0.0015869819213532033,0.022413729884255273,0.006186835597787922,0.0040026141535170695,-0.0066424212317874876,-0.007027525315674854,-0.025689684111496525
2018-07-24,116.04000091552734,0.0003448354786839136,2820.39990234375,94.61000061035156,2.9489998817443848,0.004780911145920941,-0.0006337547243497887,-0.0053963011426965135,0.038029874601933855,0.0035002316008425627,0.02573908930239477,0.0051772192927457515,0.0039592615475182525,-0.004436075667237027,0.0009785902030337024,-0.023871115568823487
2018-07-25,116.68000030517578,0.005515334234738045,2846.070068359375,94.36000061035156,2.936000108718872,0.009101605057599604,-0.002642426787730634,-0.0044081972013586546,0.04517344719497296,-0.0033798024270467186,0.01944444168497017,0.005423761379575917,0.0038862751358809283,-0.003586270822861559,0.00815776102246868,-0.03839564060006995
2018-07-26,115.7699966430664,-0.0077991400388178755,2837.43994140625,94.75,2.9749999046325684,-0.0030322960242857855,0.004133100753770602,0.013283308743034627,0.051047760091534444,-0.005666921086568633,0.05235231941984764,0.004961601460073807,0.00370999694582315,-0.00476684401453209,-0.011932240792588478,-0.013906824113685046
2018-07-27,115.83000183105467,0.0005183138095206097,2818.820068359375,94.68000030517578,2.9600000381469727,-0.00656220869212365,-0.0007387830588307942,-0.005041972089558144,0.03773869976341904,-0.00744311866040015,0.03969095859262861,0.005273131544166663,0.0036978616820763227,0.00708052250164426,0.0012570968683514039,-0.010705391293808986
2018-07-30,115.6500015258789,-0.0015540041641224356,2802.60009765625,94.36000061035156,2.9749999046325684,-0.005754170294581917,-0.0033798024270467186,0.0050675223960423565,0.03098547174874655,-0.002853182404130905,0.04422601914110391,0.005539553279951187,0.0033250971152891644,0.004200166130459482,0.001825798262924283,-0.01703416510774791
2018-07-31,115.98999786376952,0.002939873181190933,2816.2900390625,94.48999786376953,2.9639999866485596,0.004884728797982518,0.0013776732998844743,-0.0036974515417227405,0.032852807745712864,-0.004005532537271761,0.034194016658521065,0.005580645671420764,0.003285923737335582,-0.0019448556167915854,0.0015621998813064586,-0.015432373036420532
2018-08-01,115.13999938964844,-0.007328204929526794,2813.360107421875,94.62000274658203,3.003000020980835,-0.0010403515262938923,0.0013758586702470321,0.013157906379201112,0.03690822631413804,0.0003172260265686955,0.058139520230924946,0.005403782413551705,0.0032370090984638403,-0.006287853403232901,-0.008704063599773826,-0.013027618620387593
2018-08-02,114.5199966430664,-0.005384772884042377,2827.219970703125,95.16999816894531,2.9860000610351562,0.004926444803381669,0.0058126760346468576,-0.005660992283352151,0.03311025674995127,0.0074097273123436835,0.05140850397122243,0.005219345182581094,0.0034676087955574325,-0.010311217687424046,-0.011197448918689235,-0.008819372480282639
2018-08-03,114.91999816894533,0.003492853105171223,2840.35009765625,95.13999938964844,2.953000068664551,0.004644183009877123,-0.00031521256566191536,-0.01105157123110212,0.029179449131532476,0.01169713380914561,0.04309430418790505,0.005021522925261925,0.00327485831392861,-0.0011513299047059,0.0038080656708331384,-0.017316375700285214
2018-08-06,114.33000183105467,-0.005133974480431958,2850.39990234375,95.36000061035156,2.937999963760376,0.003538227451535869,0.002312394598638745,-0.005079615494542944,0.023788052571212193,0.013605428936910968,0.027272752281670032,0.00474459831153471,0.003297072795159431,-0.008672201931967827,-0.007446369079070703,-0.008834095338535297
2018-08-07,114.58999633789062,0.0022740706959853974,2858.449951171875,95.22000122070312,2.9730000495910645,0.0028241822564987196,-0.0014681143954736742,0.01191289525609518,0.023125827265951804,0.011794714729068456,0.03480687306098185,0.004730334049051005,0.003331439191565433,-0.0005501115605133222,0.0037421850914590715,-0.009163063582506514
2018-08-08,114.91000366210938,0.002792628802213759,2857.699951171875,95.0999984741211,2.9709999561309814,-0.0002623799656497061,-0.0012602682739299986,-0.0006727525821461633,0.030165583179448507,0.004011795275768115,0.045390551778777155,0.004333342323583646,0.003048825816917794,0.003055008767863465,0.004052897076143758,-0.014620139688758416
2018-08-09,114.73999786376952,-0.0014794690881723138,2853.580078125,95.5,2.934999942779541,-0.0014416744645237012,0.004206114955803697,-0.012117136951533936,0.019758509050413986,0.0072777392592993095,0.028741682195630336,0.0040236790113272695,0.0031750466482652097,-3.7794623648612635e-05,-0.005685584043976011,-0.013857385109754095
2018-08-10,114.69000244140624,-0.0004357279352805721,2833.280029296875,96.36000061035156,2.8570001125335693,-0.007113887913551609,0.009005241993210067,-0.02657575187960759,0.011412507017939166,0.01699209087442277,0.009184041704301205,0.0044120675634643,0.0037028032072355557,0.006678159978271037,-0.009440969928490639,-0.012817169669641526
2018-08-13,112.95999908447266,-0.015084168803792819,2821.929931640625,96.38999938964844,2.877000093460083,-0.004005992185342366,0.00031131983298937627,0.0070003430657124,0.008397565983087718,0.019892045401798564,0.006648024191560298,0.004518052951239048,0.00361975115086243,-0.011078176618450453,-0.015395488636782195,0.010711748355874295
2018-08-14,113.06999969482422,0.0009738014451408095,2839.9599609375,96.7300033569336,2.8949999809265137,0.006389254777276809,0.0035273780416857914,0.006256477887278233,0.01082376593435641,0.018532190308604424,0.010823986739798341,0.004648239791692268,0.003556087098158208,-0.005415453332136,-0.002553576596544982,0.006102436041996784
2018-08-15,111.19000244140624,-0.016626844065553148,2818.3701171875,96.69999694824219,2.8519999980926514,-0.007602164835758152,-0.0003102078739797287,-0.0148531893323538,0.0009766942575857307,0.017038231867791076,-0.008000000663425655,0.0049714415934213494,0.0035661533134781188,-0.009024679229794996,-0.01631663619157342,0.016458262087227782
2018-08-16,111.0999984741211,-0.0008094609704911715,2840.68994140625,96.6500015258789,2.871000051498413,0.007919408484583057,-0.0005170157594734937,0.006662010315030997,0.012907855366903975,0.015551154622345464,0.008429985538283669,0.005171759383596296,0.0035790851132558093,-0.008728869455074229,-0.00029244521101767784,0.02259227876420833
